rank,province,city,aqi,quality_level,pm25,main_pollutant,date,timestamp
108,安徽,铜陵,70,良,51,PM2.5,2018-09-07,2025-03-08 22:41:35
109,河南,信阳,69,良,50,PM2.5,2018-09-07,2025-03-08 22:41:35
110,浙江,宁波,69,良,50,PM2.5,2018-09-07,2025-03-08 22:41:35
111,四川,广安,69,良,50,PM2.5,2018-09-07,2025-03-08 22:41:35
112,浙江,温州,69,良,50,PM2.5,2018-09-07,2025-03-08 22:41:35
113,河南,驻马店,69,良,50,PM2.5,2018-09-07,2025-03-08 22:41:35
114,湖北,黄冈,68,良,49,PM2.5,2018-09-07,2025-03-08 22:41:35
115,浙江,金华,66,良,46,PM10,2018-09-07,2025-03-08 22:41:35
116,湖南,株洲,65,良,47,PM2.5,2018-09-07,2025-03-08 22:41:35
117,湖南,常德,64,良,46,PM2.5,2018-09-07,2025-03-08 22:41:35
118,山西,晋城,64,良,39,PM10,2018-09-07,2025-03-08 22:41:35
119,陕西,渭南,63,良,35,PM10,2018-09-07,2025-03-08 22:41:35
120,山西,大同,62,良,43,PM10,2018-09-07,2025-03-08 22:41:35
121,湖北,鄂州,62,良,44,PM2.5,2018-09-07,2025-03-08 22:41:35
122,山西,长治,62,良,44,PM2.5,2018-09-07,2025-03-08 22:41:35
123,江西,南昌,60,良,43,PM2.5,2018-09-07,2025-03-08 22:41:35
124,河北,张家口,60,良,37,PM10,2018-09-07,2025-03-08 22:41:35
125,四川,达州,60,良,40,PM10,2018-09-07,2025-03-08 22:41:35
126,四川,南充,59,良,42,PM2.5,2018-09-07,2025-03-08 22:41:35
127,陕西,西安,59,良,32,PM10,2018-09-07,2025-03-08 22:41:35
128,湖南,长沙,59,良,41,PM10,2018-09-07,2025-03-08 22:41:35
129,湖南,岳阳,57,良,40,PM2.5,2018-09-07,2025-03-08 22:41:35
130,四川,资阳,57,良,40,PM2.5,2018-09-07,2025-03-08 22:41:35
131,湖北,黄石,57,良,40,PM2.5,2018-09-07,2025-03-08 22:41:35
132,江西,宜春,56,良,31,PM10,2018-09-07,2025-03-08 22:41:35
133,广东,中山,55,良,34,PM10,2018-09-07,2025-03-08 22:41:35
134,广西,南宁,55,良,39,PM2.5,2018-09-07,2025-03-08 22:41:35
135,四川,德阳,55,良,39,PM2.5,2018-09-07,2025-03-08 22:41:35
136,安徽,黄山,55,良,32,PM10,2018-09-07,2025-03-08 22:41:35
137,江西,新余,54,良,34,PM10,2018-09-07,2025-03-08 22:41:35
138,广东,珠海,54,良,38,PM2.5,2018-09-07,2025-03-08 22:41:35
139,江西,萍乡,54,良,38,PM2.5,2018-09-07,2025-03-08 22:41:35
140,重庆,重庆,54,良,38,PM2.5,2018-09-07,2025-03-08 22:41:35
141,浙江,丽水,53,良,37,PM2.5,2018-09-07,2025-03-08 22:41:35
142,广东,佛山,53,良,29,PM10,2018-09-07,2025-03-08 22:41:35
143,四川,内江,53,良,37,PM2.5,2018-09-07,2025-03-08 22:41:35
144,湖南,益阳,53,良,37,PM2.5,2018-09-07,2025-03-08 22:41:35
145,四川,绵阳,53,良,37,PM2.5,2018-09-07,2025-03-08 22:41:35
146,青海,西宁,53,良,28,PM10,2018-09-07,2025-03-08 22:41:35
147,四川,自贡,51,良,32,PM10,2018-09-07,2025-03-08 22:41:35
148,广东,江门,49,优,30,,2018-09-07,2025-03-08 22:41:35
149,四川,遂宁,49,优,30,,2018-09-07,2025-03-08 22:41:35
150,广东,广州,47,优,28,,2018-09-07,2025-03-08 22:41:35
151,广东,东莞,45,优,28,,2018-09-07,2025-03-08 22:41:35
152,广东,深圳,44,优,26,,2018-09-07,2025-03-08 22:41:35
153,四川,乐山,43,优,30,,2018-09-07,2025-03-08 22:41:35
154,四川,成都,43,优,30,,2018-09-07,2025-03-08 22:41:35
155,云南,昆明,43,优,30,,2018-09-07,2025-03-08 22:41:35
156,四川,眉山,43,优,30,,2018-09-07,2025-03-08 22:41:35
157,福建,厦门,40,优,21,,2018-09-07,2025-03-08 22:41:35
158,福建,福州,40,优,27,,2018-09-07,2025-03-08 22:41:35
159,四川,宜宾,39,优,27,,2018-09-07,2025-03-08 22:41:35
160,新疆,乌鲁木齐,37,优,17,,2018-09-07,2025-03-08 22:41:35
161,四川,雅安,36,优,25,,2018-09-07,2025-03-08 22:41:35
162,上海,上海,33,优,23,,2018-09-07,2025-03-08 22:41:35
163,贵州,贵阳,33,优,23,,2018-09-07,2025-03-08 22:41:35
164,广东,惠州,31,优,19,,2018-09-07,2025-03-08 22:41:35
165,西藏,拉萨,30,优,13,,2018-09-07,2025-03-08 22:41:35
166,浙江,舟山,30,优,16,,2018-09-07,2025-03-08 22:41:35
167,广东,肇庆,29,优,20,,2018-09-07,2025-03-08 22:41:35
168,海南,海口,22,优,14,,2018-09-07,2025-03-08 22:41:35
1,河北,唐山,179,中度污染,135,PM2.5,2018-09-08,2025-03-08 22:41:38
1,河北,唐山,179,中度污染,135,PM2.5,2018-09-08,2025-03-08 22:41:38
2,天津,天津,175,中度污染,132,PM2.5,2018-09-08,2025-03-08 22:41:38
3,河北,廊坊,158,中度污染,120,PM2.5,2018-09-08,2025-03-08 22:41:38
4,湖北,随州,152,中度污染,116,PM2.5,2018-09-08,2025-03-08 22:41:38
5,山东,潍坊,145,轻度污染,111,PM2.5,2018-09-08,2025-03-08 22:41:38
6,山东,东营,142,轻度污染,108,PM2.5,2018-09-08,2025-03-08 22:41:38
7,吉林,长春,142,轻度污染,108,PM2.5,2018-09-08,2025-03-08 22:41:38
8,辽宁,沈阳,138,轻度污染,105,PM2.5,2018-09-08,2025-03-08 22:41:38
9,河北,秦皇岛,134,轻度污染,102,PM2.5,2018-09-08,2025-03-08 22:41:38
10,河北,沧州,127,轻度污染,96,PM2.5,2018-09-08,2025-03-08 22:41:38
11,辽宁,锦州,123,轻度污染,93,PM2.5,2018-09-08,2025-03-08 22:41:38
12,河北,保定,122,轻度污染,92,PM2.5,2018-09-08,2025-03-08 22:41:38
13,山东,淄博,122,轻度污染,92,PM2.5,2018-09-08,2025-03-08 22:41:38
14,北京,北京,119,轻度污染,90,PM2.5,2018-09-08,2025-03-08 22:41:38
15,山东,青岛,119,轻度污染,90,PM2.5,2018-09-08,2025-03-08 22:41:38
16,辽宁,朝阳,118,轻度污染,89,PM2.5,2018-09-08,2025-03-08 22:41:38
17,江苏,连云港,117,轻度污染,88,PM2.5,2018-09-08,2025-03-08 22:41:38
18,辽宁,葫芦岛,115,轻度污染,87,PM2.5,2018-09-08,2025-03-08 22:41:38
19,山东,滨州,114,轻度污染,86,PM2.5,2018-09-08,2025-03-08 22:41:38
20,陕西,宝鸡,112,轻度污染,84,PM2.5,2018-09-08,2025-03-08 22:41:38
21,山东,德州,109,轻度污染,82,PM2.5,2018-09-08,2025-03-08 22:41:38
22,江苏,扬州,109,轻度污染,82,PM2.5,2018-09-08,2025-03-08 22:41:38
23,江苏,泰州,108,轻度污染,81,PM2.5,2018-09-08,2025-03-08 22:41:38
24,湖北,孝感,107,轻度污染,80,PM2.5,2018-09-08,2025-03-08 22:41:38
25,山东,泰安,107,轻度污染,80,PM2.5,2018-09-08,2025-03-08 22:41:38
26,山东,济宁,107,轻度污染,80,PM2.5,2018-09-08,2025-03-08 22:41:38
27,河南,开封,105,轻度污染,79,PM2.5,2018-09-08,2025-03-08 22:41:38
28,江苏,淮安,104,轻度污染,78,PM2.5,2018-09-08,2025-03-08 22:41:38
29,安徽,滁州,104,轻度污染,78,PM2.5,2018-09-08,2025-03-08 22:41:38
30,山东,临沂,103,轻度污染,77,PM2.5,2018-09-08,2025-03-08 22:41:38
31,江苏,镇江,103,轻度污染,77,PM2.5,2018-09-08,2025-03-08 22:41:38
32,江苏,南通,102,轻度污染,76,PM2.5,2018-09-08,2025-03-08 22:41:38
33,山东,济南,102,轻度污染,76,PM2.5,2018-09-08,2025-03-08 22:41:38
34,安徽,蚌埠,102,轻度污染,76,PM2.5,2018-09-08,2025-03-08 22:41:38
35,山西,临汾,100,良,46,PM10,2018-09-08,2025-03-08 22:41:38
36,辽宁,大连,100,良,75,PM2.5,2018-09-08,2025-03-08 22:41:38
37,浙江,湖州,100,良,75,PM2.5,2018-09-08,2025-03-08 22:41:38
38,安徽,阜阳,100,良,75,PM2.5,2018-09-08,2025-03-08 22:41:38
39,浙江,杭州,99,良,74,PM2.5,2018-09-08,2025-03-08 22:41:38
40,安徽,淮南,99,良,74,PM2.5,2018-09-08,2025-03-08 22:41:38
41,江苏,常州,98,良,73,PM2.5,2018-09-08,2025-03-08 22:41:38
42,河南,平顶山,98,良,73,PM2.5,2018-09-08,2025-03-08 22:41:38
43,山东,日照,98,良,73,PM2.5,2018-09-08,2025-03-08 22:41:38
44,江苏,盐城,95,良,71,PM2.5,2018-09-08,2025-03-08 22:41:38
45,安徽,合肥,94,良,70,PM2.5,2018-09-08,2025-03-08 22:41:38
46,河南,商丘,94,良,70,PM2.5,2018-09-08,2025-03-08 22:41:38
47,浙江,嘉兴,94,良,70,PM2.5,2018-09-08,2025-03-08 22:41:38
48,安徽,宣城,94,良,70,PM2.5,2018-09-08,2025-03-08 22:41:38
49,江苏,徐州,94,良,70,PM2.5,2018-09-08,2025-03-08 22:41:38
50,河南,濮阳,94,良,70,PM2.5,2018-09-08,2025-03-08 22:41:38
51,浙江,绍兴,94,良,70,PM2.5,2018-09-08,2025-03-08 22:41:38
52,山东,聊城,94,良,70,PM2.5,2018-09-08,2025-03-08 22:41:38
53,安徽,芜湖,94,良,70,PM2.5,2018-09-08,2025-03-08 22:41:38
54,山东,菏泽,94,良,70,PM2.5,2018-09-08,2025-03-08 22:41:38
55,安徽,宿州,93,良,69,PM2.5,2018-09-08,2025-03-08 22:41:38
56,甘肃,兰州,92,良,68,PM2.5,2018-09-08,2025-03-08 22:41:38
57,河北,邢台,92,良,68,PM2.5,2018-09-08,2025-03-08 22:41:38
58,内蒙古,呼和浩特,91,良,55,PM10,2018-09-08,2025-03-08 22:41:38
59,江苏,南京,90,良,67,PM2.5,2018-09-08,2025-03-08 22:41:38
60,河南,周口,90,良,67,PM2.5,2018-09-08,2025-03-08 22:41:38
61,山东,枣庄,90,良,67,PM2.5,2018-09-08,2025-03-08 22:41:38
62,湖北,武汉,90,良,67,PM2.5,2018-09-08,2025-03-08 22:41:38
63,江苏,苏州,90,良,67,PM2.5,2018-09-08,2025-03-08 22:41:38
64,安徽,马鞍山,90,良,67,PM2.5,2018-09-08,2025-03-08 22:41:38
65,河南,洛阳,89,良,66,PM2.5,2018-09-08,2025-03-08 22:41:38
66,湖北,襄阳,89,良,66,PM2.5,2018-09-08,2025-03-08 22:41:38
67,河南,鹤壁,89,良,66,PM2.5,2018-09-08,2025-03-08 22:41:38
68,河南,安阳,88,良,65,PM2.5,2018-09-08,2025-03-08 22:41:38
69,河南,漯河,88,良,65,PM2.5,2018-09-08,2025-03-08 22:41:38
70,河北,衡水,88,良,65,PM2.5,2018-09-08,2025-03-08 22:41:38
71,陕西,咸阳,85,良,63,PM10,2018-09-08,2025-03-08 22:41:38
72,黑龙江,哈尔滨,85,良,63,PM2.5,2018-09-08,2025-03-08 22:41:38
73,湖北,宜昌,85,良,63,PM2.5,2018-09-08,2025-03-08 22:41:38
74,安徽,淮北,85,良,63,PM2.5,2018-09-08,2025-03-08 22:41:38
75,宁夏,银川,85,良,55,PM10,2018-09-08,2025-03-08 22:41:38
76,河南,南阳,84,良,62,PM2.5,2018-09-08,2025-03-08 22:41:38
77,湖北,荆州,84,良,62,PM2.5,2018-09-08,2025-03-08 22:41:38
78,内蒙古,包头,83,良,43,PM10,2018-09-08,2025-03-08 22:41:38
79,河北,石家庄,83,良,61,PM2.5,2018-09-08,2025-03-08 22:41:38
80,安徽,安庆,82,良,60,PM2.5,2018-09-08,2025-03-08 22:41:38
81,河南,许昌,82,良,60,PM2.5,2018-09-08,2025-03-08 22:41:38
82,河南,郑州,82,良,60,PM2.5,2018-09-08,2025-03-08 22:41:38
83,江苏,宿迁,80,良,59,PM2.5,2018-09-08,2025-03-08 22:41:38
84,江苏,无锡,80,良,59,PM2.5,2018-09-08,2025-03-08 22:41:38
85,河北,邯郸,80,良,59,PM2.5,2018-09-08,2025-03-08 22:41:38
86,安徽,亳州,79,良,58,PM2.5,2018-09-08,2025-03-08 22:41:38
87,河北,承德,79,良,58,PM2.5,2018-09-08,2025-03-08 22:41:38
88,河南,新乡,79,良,58,PM2.5,2018-09-08,2025-03-08 22:41:38
89,湖北,荆门,78,良,57,PM2.5,2018-09-08,2025-03-08 22:41:38
90,山西,阳泉,78,良,57,PM2.5,2018-09-08,2025-03-08 22:41:38
91,安徽,池州,77,良,56,PM2.5,2018-09-08,2025-03-08 22:41:38
92,河南,焦作,77,良,56,PM2.5,2018-09-08,2025-03-08 22:41:38
93,山西,吕梁,76,良,48,PM10,2018-09-08,2025-03-08 22:41:38
94,安徽,六安,75,良,55,PM2.5,2018-09-08,2025-03-08 22:41:38
95,湖北,咸宁,75,良,55,PM2.5,2018-09-08,2025-03-08 22:41:38
96,河南,三门峡,74,良,51,PM10,2018-09-08,2025-03-08 22:41:38
97,浙江,台州,74,良,54,PM2.5,2018-09-08,2025-03-08 22:41:38
98,山西,忻州,73,良,52,PM10,2018-09-08,2025-03-08 22:41:38
99,四川,泸州,73,良,53,PM2.5,2018-09-08,2025-03-08 22:41:38
100,浙江,衢州,73,良,53,PM2.5,2018-09-08,2025-03-08 22:41:38
101,江西,九江,72,良,52,PM2.5,2018-09-08,2025-03-08 22:41:38
102,山西,太原,72,良,44,PM10,2018-09-08,2025-03-08 22:41:38
103,湖南,湘潭,72,良,52,PM2.5,2018-09-08,2025-03-08 22:41:38
104,山西,运城,72,良,41,PM10,2018-09-08,2025-03-08 22:41:38
105,山西,晋中,71,良,43,PM10,2018-09-08,2025-03-08 22:41:38
106,山西,朔州,70,良,50,PM10,2018-09-08,2025-03-08 22:41:38
107,陕西,铜川,70,良,44,PM10,2018-09-08,2025-03-08 22:41:38
108,安徽,铜陵,70,良,51,PM2.5,2018-09-08,2025-03-08 22:41:38
109,河南,信阳,69,良,50,PM2.5,2018-09-08,2025-03-08 22:41:38
110,浙江,宁波,69,良,50,PM2.5,2018-09-08,2025-03-08 22:41:38
111,四川,广安,69,良,50,PM2.5,2018-09-08,2025-03-08 22:41:38
112,浙江,温州,69,良,50,PM2.5,2018-09-08,2025-03-08 22:41:38
113,河南,驻马店,69,良,50,PM2.5,2018-09-08,2025-03-08 22:41:38
114,湖北,黄冈,68,良,49,PM2.5,2018-09-08,2025-03-08 22:41:38
115,浙江,金华,66,良,46,PM10,2018-09-08,2025-03-08 22:41:38
116,湖南,株洲,65,良,47,PM2.5,2018-09-08,2025-03-08 22:41:38
117,湖南,常德,64,良,46,PM2.5,2018-09-08,2025-03-08 22:41:38
118,山西,晋城,64,良,39,PM10,2018-09-08,2025-03-08 22:41:38
119,陕西,渭南,63,良,35,PM10,2018-09-08,2025-03-08 22:41:38
120,山西,大同,62,良,43,PM10,2018-09-08,2025-03-08 22:41:38
121,湖北,鄂州,62,良,44,PM2.5,2018-09-08,2025-03-08 22:41:38
122,山西,长治,62,良,44,PM2.5,2018-09-08,2025-03-08 22:41:38
123,江西,南昌,60,良,43,PM2.5,2018-09-08,2025-03-08 22:41:38
124,河北,张家口,60,良,37,PM10,2018-09-08,2025-03-08 22:41:38
125,四川,达州,60,良,40,PM10,2018-09-08,2025-03-08 22:41:38
126,四川,南充,59,良,42,PM2.5,2018-09-08,2025-03-08 22:41:38
127,陕西,西安,59,良,32,PM10,2018-09-08,2025-03-08 22:41:38
128,湖南,长沙,59,良,41,PM10,2018-09-08,2025-03-08 22:41:38
129,湖南,岳阳,57,良,40,PM2.5,2018-09-08,2025-03-08 22:41:38
130,四川,资阳,57,良,40,PM2.5,2018-09-08,2025-03-08 22:41:38
131,湖北,黄石,57,良,40,PM2.5,2018-09-08,2025-03-08 22:41:38
132,江西,宜春,56,良,31,PM10,2018-09-08,2025-03-08 22:41:38
133,广东,中山,55,良,34,PM10,2018-09-08,2025-03-08 22:41:38
134,广西,南宁,55,良,39,PM2.5,2018-09-08,2025-03-08 22:41:38
135,四川,德阳,55,良,39,PM2.5,2018-09-08,2025-03-08 22:41:38
136,安徽,黄山,55,良,32,PM10,2018-09-08,2025-03-08 22:41:38
137,江西,新余,54,良,34,PM10,2018-09-08,2025-03-08 22:41:38
138,广东,珠海,54,良,38,PM2.5,2018-09-08,2025-03-08 22:41:38
139,江西,萍乡,54,良,38,PM2.5,2018-09-08,2025-03-08 22:41:38
140,重庆,重庆,54,良,38,PM2.5,2018-09-08,2025-03-08 22:41:38
141,浙江,丽水,53,良,37,PM2.5,2018-09-08,2025-03-08 22:41:38
142,广东,佛山,53,良,29,PM10,2018-09-08,2025-03-08 22:41:38
143,四川,内江,53,良,37,PM2.5,2018-09-08,2025-03-08 22:41:38
144,湖南,益阳,53,良,37,PM2.5,2018-09-08,2025-03-08 22:41:38
145,四川,绵阳,53,良,37,PM2.5,2018-09-08,2025-03-08 22:41:38
146,青海,西宁,53,良,28,PM10,2018-09-08,2025-03-08 22:41:38
147,四川,自贡,51,良,32,PM10,2018-09-08,2025-03-08 22:41:38
148,广东,江门,49,优,30,,2018-09-08,2025-03-08 22:41:38
149,四川,遂宁,49,优,30,,2018-09-08,2025-03-08 22:41:38
150,广东,广州,47,优,28,,2018-09-08,2025-03-08 22:41:38
151,广东,东莞,45,优,28,,2018-09-08,2025-03-08 22:41:38
152,广东,深圳,44,优,26,,2018-09-08,2025-03-08 22:41:38
153,四川,乐山,43,优,30,,2018-09-08,2025-03-08 22:41:38
154,四川,成都,43,优,30,,2018-09-08,2025-03-08 22:41:38
155,云南,昆明,43,优,30,,2018-09-08,2025-03-08 22:41:38
156,四川,眉山,43,优,30,,2018-09-08,2025-03-08 22:41:38
157,福建,厦门,40,优,21,,2018-09-08,2025-03-08 22:41:38
158,福建,福州,40,优,27,,2018-09-08,2025-03-08 22:41:38
159,四川,宜宾,39,优,27,,2018-09-08,2025-03-08 22:41:38
160,新疆,乌鲁木齐,37,优,17,,2018-09-08,2025-03-08 22:41:38
161,四川,雅安,36,优,25,,2018-09-08,2025-03-08 22:41:38
162,上海,上海,33,优,23,,2018-09-08,2025-03-08 22:41:38
163,贵州,贵阳,33,优,23,,2018-09-08,2025-03-08 22:41:38
164,广东,惠州,31,优,19,,2018-09-08,2025-03-08 22:41:38
165,西藏,拉萨,30,优,13,,2018-09-08,2025-03-08 22:41:38
166,浙江,舟山,30,优,16,,2018-09-08,2025-03-08 22:41:38
167,广东,肇庆,29,优,20,,2018-09-08,2025-03-08 22:41:38
168,海南,海口,22,优,14,,2018-09-08,2025-03-08 22:41:38
1,河北,唐山,179,中度污染,135,PM2.5,2018-09-09,2025-03-08 22:41:40
1,河北,唐山,179,中度污染,135,PM2.5,2018-09-09,2025-03-08 22:41:40
2,天津,天津,175,中度污染,132,PM2.5,2018-09-09,2025-03-08 22:41:40
3,河北,廊坊,158,中度污染,120,PM2.5,2018-09-09,2025-03-08 22:41:40
4,湖北,随州,152,中度污染,116,PM2.5,2018-09-09,2025-03-08 22:41:40
5,山东,潍坊,145,轻度污染,111,PM2.5,2018-09-09,2025-03-08 22:41:40
6,山东,东营,142,轻度污染,108,PM2.5,2018-09-09,2025-03-08 22:41:40
7,吉林,长春,142,轻度污染,108,PM2.5,2018-09-09,2025-03-08 22:41:40
8,辽宁,沈阳,138,轻度污染,105,PM2.5,2018-09-09,2025-03-08 22:41:40
9,河北,秦皇岛,134,轻度污染,102,PM2.5,2018-09-09,2025-03-08 22:41:40
10,河北,沧州,127,轻度污染,96,PM2.5,2018-09-09,2025-03-08 22:41:40
11,辽宁,锦州,123,轻度污染,93,PM2.5,2018-09-09,2025-03-08 22:41:40
12,河北,保定,122,轻度污染,92,PM2.5,2018-09-09,2025-03-08 22:41:40
13,山东,淄博,122,轻度污染,92,PM2.5,2018-09-09,2025-03-08 22:41:40
14,北京,北京,119,轻度污染,90,PM2.5,2018-09-09,2025-03-08 22:41:40
15,山东,青岛,119,轻度污染,90,PM2.5,2018-09-09,2025-03-08 22:41:40
16,辽宁,朝阳,118,轻度污染,89,PM2.5,2018-09-09,2025-03-08 22:41:40
17,江苏,连云港,117,轻度污染,88,PM2.5,2018-09-09,2025-03-08 22:41:40
18,辽宁,葫芦岛,115,轻度污染,87,PM2.5,2018-09-09,2025-03-08 22:41:40
19,山东,滨州,114,轻度污染,86,PM2.5,2018-09-09,2025-03-08 22:41:40
20,陕西,宝鸡,112,轻度污染,84,PM2.5,2018-09-09,2025-03-08 22:41:40
21,山东,德州,109,轻度污染,82,PM2.5,2018-09-09,2025-03-08 22:41:40
22,江苏,扬州,109,轻度污染,82,PM2.5,2018-09-09,2025-03-08 22:41:40
23,江苏,泰州,108,轻度污染,81,PM2.5,2018-09-09,2025-03-08 22:41:40
24,湖北,孝感,107,轻度污染,80,PM2.5,2018-09-09,2025-03-08 22:41:40
25,山东,泰安,107,轻度污染,80,PM2.5,2018-09-09,2025-03-08 22:41:40
26,山东,济宁,107,轻度污染,80,PM2.5,2018-09-09,2025-03-08 22:41:40
27,河南,开封,105,轻度污染,79,PM2.5,2018-09-09,2025-03-08 22:41:40
28,江苏,淮安,104,轻度污染,78,PM2.5,2018-09-09,2025-03-08 22:41:40
29,安徽,滁州,104,轻度污染,78,PM2.5,2018-09-09,2025-03-08 22:41:40
30,山东,临沂,103,轻度污染,77,PM2.5,2018-09-09,2025-03-08 22:41:40
31,江苏,镇江,103,轻度污染,77,PM2.5,2018-09-09,2025-03-08 22:41:40
32,江苏,南通,102,轻度污染,76,PM2.5,2018-09-09,2025-03-08 22:41:40
33,山东,济南,102,轻度污染,76,PM2.5,2018-09-09,2025-03-08 22:41:40
34,安徽,蚌埠,102,轻度污染,76,PM2.5,2018-09-09,2025-03-08 22:41:40
35,山西,临汾,100,良,46,PM10,2018-09-09,2025-03-08 22:41:40
36,辽宁,大连,100,良,75,PM2.5,2018-09-09,2025-03-08 22:41:40
37,浙江,湖州,100,良,75,PM2.5,2018-09-09,2025-03-08 22:41:40
38,安徽,阜阳,100,良,75,PM2.5,2018-09-09,2025-03-08 22:41:40
39,浙江,杭州,99,良,74,PM2.5,2018-09-09,2025-03-08 22:41:40
40,安徽,淮南,99,良,74,PM2.5,2018-09-09,2025-03-08 22:41:40
41,江苏,常州,98,良,73,PM2.5,2018-09-09,2025-03-08 22:41:40
42,河南,平顶山,98,良,73,PM2.5,2018-09-09,2025-03-08 22:41:40
43,山东,日照,98,良,73,PM2.5,2018-09-09,2025-03-08 22:41:40
44,江苏,盐城,95,良,71,PM2.5,2018-09-09,2025-03-08 22:41:40
45,安徽,合肥,94,良,70,PM2.5,2018-09-09,2025-03-08 22:41:40
46,河南,商丘,94,良,70,PM2.5,2018-09-09,2025-03-08 22:41:40
47,浙江,嘉兴,94,良,70,PM2.5,2018-09-09,2025-03-08 22:41:40
48,安徽,宣城,94,良,70,PM2.5,2018-09-09,2025-03-08 22:41:40
49,江苏,徐州,94,良,70,PM2.5,2018-09-09,2025-03-08 22:41:40
50,河南,濮阳,94,良,70,PM2.5,2018-09-09,2025-03-08 22:41:40
51,浙江,绍兴,94,良,70,PM2.5,2018-09-09,2025-03-08 22:41:40
52,山东,聊城,94,良,70,PM2.5,2018-09-09,2025-03-08 22:41:40
53,安徽,芜湖,94,良,70,PM2.5,2018-09-09,2025-03-08 22:41:40
54,山东,菏泽,94,良,70,PM2.5,2018-09-09,2025-03-08 22:41:40
55,安徽,宿州,93,良,69,PM2.5,2018-09-09,2025-03-08 22:41:40
56,甘肃,兰州,92,良,68,PM2.5,2018-09-09,2025-03-08 22:41:40
57,河北,邢台,92,良,68,PM2.5,2018-09-09,2025-03-08 22:41:40
58,内蒙古,呼和浩特,91,良,55,PM10,2018-09-09,2025-03-08 22:41:40
59,江苏,南京,90,良,67,PM2.5,2018-09-09,2025-03-08 22:41:40
60,河南,周口,90,良,67,PM2.5,2018-09-09,2025-03-08 22:41:40
61,山东,枣庄,90,良,67,PM2.5,2018-09-09,2025-03-08 22:41:40
62,湖北,武汉,90,良,67,PM2.5,2018-09-09,2025-03-08 22:41:40
63,江苏,苏州,90,良,67,PM2.5,2018-09-09,2025-03-08 22:41:40
64,安徽,马鞍山,90,良,67,PM2.5,2018-09-09,2025-03-08 22:41:40
65,河南,洛阳,89,良,66,PM2.5,2018-09-09,2025-03-08 22:41:40
66,湖北,襄阳,89,良,66,PM2.5,2018-09-09,2025-03-08 22:41:40
67,河南,鹤壁,89,良,66,PM2.5,2018-09-09,2025-03-08 22:41:40
68,河南,安阳,88,良,65,PM2.5,2018-09-09,2025-03-08 22:41:40
69,河南,漯河,88,良,65,PM2.5,2018-09-09,2025-03-08 22:41:40
70,河北,衡水,88,良,65,PM2.5,2018-09-09,2025-03-08 22:41:40
71,陕西,咸阳,85,良,63,PM10,2018-09-09,2025-03-08 22:41:40
72,黑龙江,哈尔滨,85,良,63,PM2.5,2018-09-09,2025-03-08 22:41:40
73,湖北,宜昌,85,良,63,PM2.5,2018-09-09,2025-03-08 22:41:40
74,安徽,淮北,85,良,63,PM2.5,2018-09-09,2025-03-08 22:41:40
75,宁夏,银川,85,良,55,PM10,2018-09-09,2025-03-08 22:41:40
76,河南,南阳,84,良,62,PM2.5,2018-09-09,2025-03-08 22:41:40
77,湖北,荆州,84,良,62,PM2.5,2018-09-09,2025-03-08 22:41:40
78,内蒙古,包头,83,良,43,PM10,2018-09-09,2025-03-08 22:41:40
79,河北,石家庄,83,良,61,PM2.5,2018-09-09,2025-03-08 22:41:40
80,安徽,安庆,82,良,60,PM2.5,2018-09-09,2025-03-08 22:41:40
81,河南,许昌,82,良,60,PM2.5,2018-09-09,2025-03-08 22:41:40
82,河南,郑州,82,良,60,PM2.5,2018-09-09,2025-03-08 22:41:40
83,江苏,宿迁,80,良,59,PM2.5,2018-09-09,2025-03-08 22:41:40
84,江苏,无锡,80,良,59,PM2.5,2018-09-09,2025-03-08 22:41:40
85,河北,邯郸,80,良,59,PM2.5,2018-09-09,2025-03-08 22:41:40
86,安徽,亳州,79,良,58,PM2.5,2018-09-09,2025-03-08 22:41:40
87,河北,承德,79,良,58,PM2.5,2018-09-09,2025-03-08 22:41:40
88,河南,新乡,79,良,58,PM2.5,2018-09-09,2025-03-08 22:41:40
89,湖北,荆门,78,良,57,PM2.5,2018-09-09,2025-03-08 22:41:40
90,山西,阳泉,78,良,57,PM2.5,2018-09-09,2025-03-08 22:41:40
91,安徽,池州,77,良,56,PM2.5,2018-09-09,2025-03-08 22:41:40
92,河南,焦作,77,良,56,PM2.5,2018-09-09,2025-03-08 22:41:40
93,山西,吕梁,76,良,48,PM10,2018-09-09,2025-03-08 22:41:40
94,安徽,六安,75,良,55,PM2.5,2018-09-09,2025-03-08 22:41:40
95,湖北,咸宁,75,良,55,PM2.5,2018-09-09,2025-03-08 22:41:40
96,河南,三门峡,74,良,51,PM10,2018-09-09,2025-03-08 22:41:40
97,浙江,台州,74,良,54,PM2.5,2018-09-09,2025-03-08 22:41:40
98,山西,忻州,73,良,52,PM10,2018-09-09,2025-03-08 22:41:40
99,四川,泸州,73,良,53,PM2.5,2018-09-09,2025-03-08 22:41:40
100,浙江,衢州,73,良,53,PM2.5,2018-09-09,2025-03-08 22:41:40
101,江西,九江,72,良,52,PM2.5,2018-09-09,2025-03-08 22:41:40
102,山西,太原,72,良,44,PM10,2018-09-09,2025-03-08 22:41:40
103,湖南,湘潭,72,良,52,PM2.5,2018-09-09,2025-03-08 22:41:40
104,山西,运城,72,良,41,PM10,2018-09-09,2025-03-08 22:41:40
105,山西,晋中,71,良,43,PM10,2018-09-09,2025-03-08 22:41:40
